content,stance
pq hospitais particulares do Rio que usaram hcq tem taxa de mortalidade baixíssima e os do SUS que não usaram bem altas? No mínimo suspeito,Positivo
"o ensaio clínico com HCQ foi feito lá, talkey! Então acredito q saibam bem a eficácia ... Aí proibiram ....  🤷🏾‍♂️  🤷🏾‍♂️  🤷🏾‍♂️  🤷🏾‍♂️",Negativo
https://cgn.inf.br/noticia/associacao-medica-da-parecer-favoravel-para-protocolo-de-hidroxicloroquina-em-cascavel Vou por fontes pq é mais fácil do que discutir  🥱  🥱  🥱  Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN CGN.INF.BR Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN,Positivo
"da onde vc tirou estas informações? Qro mais avança a pandemia maia expertise os médicos desenvolvem e mais vidas são salvas... E meio esquisito achar q a HCQ é a bala de prata! Outra coisa , hospitais particulares não são referência de tratamento pra COVID e recebem muito menos pacientes!! A HCQ nem nos EUA funcionou, mas aki em terras tupiniquins, com um monte de negacionista e anti ciência a coisa muda!!",Negativo
"tu é de SP né? Como é que está a taxa de mortalidade aí? Aqui estamos usando e está tudo tranquilo até o momento, já vc, pode dizer o mesmo?",Positivo
parecer? 🤣  🤣  🤣  🤣  🤣,Negativo
minha cidade é quase 100 SUS  🤣,Positivo
"é duro ver um jornal da globo divulgar isso né meu filho, engole seco  🤣  🤣  🤣  🤣  🤣",Positivo
Paraná tranquilo? Tendi...  🤣  🤣  🤣  🤣 Pra eficácia da Cloroquina tar tão altas falta testes pra COVID,Negativo
"nestas horas separarmos o joio do trigo! Médico q não se atualiza e nem se da ao trabalho de ler artigos e papers sobre a evolução da doença e tratamento da estes pareceres meio... Estranhos!!! Mas fica aí em Cascavel na paz e o Mito disse hj q não vai mais receitar mais a HCQ, vai deixar proa médicos !!!!",Negativo
"então quer dizer que temos mais casos, com os mesmos óbitos 😨  😨  😨 Seguindo sua linha de raciocínio a taxa de mortalidade daqui é mais baixa do que imaginamos,  😱  😱  😱",Positivo
meu Deus do céu! Negacionista é o inferno na terra né minha filha!! Grupo de zap bolsonarista tem informações em tempo real e dezembro qualidade né... Kkkkk.... discutir com gente atualizada pela tia do zap é pra acaba !!!,Negativo
"por gentileza vc pode enviar pro pessoal do parecer aí em Cascavel este pré print duplo cego randomizado do estudo de HCQ em pacientes com COVID-19? Ajude a salvar vidas com maneiras séria de lidar com a medicina!Achismo vc deixa pra vc, pros outros o q vale é a ciência e salvar vidas! Vc pode entregar por gentileza, pois vidas serão salvas https://t.co/cNn5vXC98I?amp=1",Negativo
"São médicos de humanos não veterinário, acha mesmo que iriam colocar a carreira em jogo?...  🤦‍♀️  🙆 Se esforça mais um pouquinho.",Positivo
"kkkkk... Na medicina veterinária procuramos fazer a medicina baseada evidências, imagina então na medicina humana? Mas os tempos são outros né! Zap zap, tia do zap, YouTube, blogs de direita são as evidências doa dias atuais!!! Kkkkk, discutir com negacionista me diverte! Agora temos uma nova modalidade de fazer medicina: Medicina baseada em achismo!! Boa noite.... A deixa eu perguntar: Será q tem Ivermectina neste parecer dos médicos de Cascavel? O médico de Goiânia q dizia curar a COVID 19 com ivermectina infelizmente tá enrugado numa UTI.... Que pena né!",Negativo
"o.pre print do paper é de um estudo humano robusto sobre a eficácia da COVID.... Desculpe, achei q vc sabia q era um pre print de um estudo q será publicado... Vc me desculpa, as vezes esqueço q alguns nem sabe o q é ciência! Mas c precisar eu desenho em lapis colorido!! Kkkkk...fui",Negativo
ainda chorando? Pqp mas tu chora em... Deus me livre de gente sarna que não aceita uma matéria de médicos super renomados e formados em universidades públicas  🥱 aiai publica teus artigos da unoeste aqui pra gente ver se dá pra comparar com eles  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣,Positivo
"xiiiii no Paraná tá subindo os casos de COVID 19, ou seja , 900%... Tá faltando Cloroquina no PR?",Negativo
"vc é idiota ou q?Vc não tá vendo q te mandei trabalhos pre print ,q está bosta não funciona? Até os EUA pararam de usar esta medicação! Vc não lê o contraditório, opinião de médico não é evidência...q caralho é muita negação , sai da bolha, o mundo inteiro não usa esta porra....Vc viu o PR não indica mais a Cloroquina.....teu estado subindo a contaminação e vc querendo q o povo tome remédio que não funciona! Vc não viu o médico goiano q dizia q a Ivermectina era a cura da COVID? Sabe onde ele tá? Internado numa UTI com COVID.... Negacionismo é doença, Bolsonarismo é doença!",Negativo
"Uai, depois de tudo que falou",Neutro
"Vocês são analfabetos funcionais, só pode.",Neutro
Ainda bem q tem vídeos dele com as caixas de cloroquina kkk tem q ser muito mal intencionado a essa altura em dizer q ele foi mal interpretado lá no começo kkkk fora os seguidores dele recomendando o uso do remédio como se fossem médicos kkk,Negativo
bem isso..pior cego é aquele que não quer enxergar..preferem achar que é fake..que ele nunca fez propaganda da cloroquina,Negativo
só se revela cada vez mais gente mais mal intencionada igual esse cara. Nunca vi tanta atitude covarde deste ser.,Negativo
"Me espanta, ver o que 20 anos de PT fez com a estrutura das escolas.... Olhando os comentários da pra ver quem estudou e quem não fez isso.",Positivo
sou contra o PT e nem por isso preciso apoiar o Bolsonaro.,Neutro
melhor resposta,Neutro
Sou contra o PT e contra e quem não sabe ler.,Positivo
O bonoro assim como eu não sou médica. Não posso recomendar o uso e as doses. É isso que ele falou,Positivo
"Em nenhum momento ele disse que é contra, apenas disse q não recomenda. Nem o farmacêutico pode recomendar alguma coisa",Positivo
mas ele sempre recomendou..basta ver os vídeos dele..rs,Negativo
não apoio político nenhum mas você leu?,Neutro
"ele não só é a favor do remédio, como faz uso dele e está vivo. Ele não pode recomendar o uso ele é a favor do uso",Positivo
aproveita a sua # fica em casa e estude. Pois cientificamente não tem argumentos  😘,Positivo
20 anos de PT. Tá sertim. Nem vem que não sou petista. Mas pera aí né,Neutro
"Acho que sua matemática tá ruim viu! 20 anos de PT? Aonde?E tem 4 anos que o pt saiu tá, supera.",Neutro
vc deve saber vem né?,Neutro
"se situa mulher. Kkkkkkkkkk Na ânsia de defender quem não tem defesa sai falando merda. Sou contra o PT e muito contra o Bolsonaro,esse cara é um idiota,essa é a minha opinião, agora vc não precisará fazer nenhum esforço para pensar muito menos para interpretar. Aproveite vc para ficar em casa e reflita.",Negativo
"é história Amadah, sei que tem gente que gosta de negar história, mas o PT teve dois governantes, Lula, por 2 mandatos, e Dilma por 5,3 anos (2 mandatos, um interrompido pelo empeachmeant) 8 + 5= 13 De onde vc tirou os outros 7 anos?",Neutro
mas pegam um pedaço da frase e fazem a interpretação que querem. Tá difícil,Neutro
Tá bom meninas me desculpe... A tia deveria será mais correta. Tancredo Neves em PMDB. José Sarney PMDB. Fernando Collor PRN. ITAMAR Franco PMDB. FERNANDO Henrique Cardoso PSDB. Lula PT LULA PT. DILMA PT Dilma PT. Temer PMDB. Bolsonaro PSL. Realmente a culpa deve ter sido entre 1983 a 2003,Positivo
nossa Qtas ignorância. Defenda seus argumentos. Com fatos. Faltou mas aulas de história?,Positivo
seremos ignorantes por mais 2 gerações. Pode vir o governo q for.,Positivo
"isso é verdade, nunca vi tanta gente imbecil, parece que é moda.  😔",Neutro
"infelizmente gostando ou não das coisas que ele fala, ele foi eleito por falar o que pensa. Agora distorcer pra ganhar like em FB... seria o mesmo.que generalizar os 20 anos como eu fiz.",Positivo
Melhor presidente que o Brasil já teve. ??? Luiz Inácio da Silva. Não tem pra ninguém. Esse atual??? E um despreparado kkkkk Só não vê quem não quer. Ou se esforça pra não enxerga .,Neutro
podemos falar então de biologia? Vc sabe o q acontece com o sistema imunológico de uma pessoa enclausurada?,Positivo
"pronto já deu seu grito de guerra, estamos falando de coisas úteis e inteligentes e não de bonoro e luladrao",Positivo
"se posicionar a favor de algo é estar a favor do bolsonaro. Se posicionar contra é ser petista. Ser inteligente e ter argumentos está difícil. Votei nele no segundo turno. Vou pelo menos ser sensata!! Perguntei de história, não obtive resposta. Perguntei sopre interpretação de texto, não obtive resposta. Perguntei sobre biologia, não obtive resposta.",Positivo
"Lula foi um desastre de presidente, tb foi eleito por falar o que pensa, e tb falou muita asneira. Achar que o NOVO presidente tb pode falar asneira, tb pode ser irresponsável, pq o Lula foi, tb pode ter aliança com Centrão, pq o Lula fez, é admitir um governo de merda igual o do Lula",Neutro
tem razao,Neutro
vc quer discutir história? Kkkkkkkkk Desculpa mas não tô a fim. Bjusss. Boa sorte,Neutro
Esse post deveria ser... Como reconhecer uma pessoa que sabe interpretar texto ou não.,Neutro
Véio acéfalo...Deus nos livre e nos guarde desse burro,Negativo
"Tenho dó dos eleitores dele,ele gosta de confundir a cabeça deles...uma hora ele praticamente receita cloroquina, agora manda procurar médico. ..kkkk",Negativo
ficam tudo batendo cabeça dizendo q é fake kkk,Negativo
"muita gente está tomando pelo fato de Bolsonaro indicar,porém a realidade dele é outra,ele faz exames duas vezes ao dia,tem ambulância com uma equipe a disposição! E esse povo não tem nada disso",Negativo
"Faz a merda depois tira o corpo fora como sempre,fez até propaganda agora diz que não recomenda nojento  🤮",Negativo
vdd ridículo. ta falando isso só pros governo não compra pra destribuir pra população. olha o gasto que vai da,Negativo
pois é,Negativo
"Agora ele não é médico, mas antes, defendendo a cloroquina e o fim do isolamento, parecia ser mais estudado que os epidemiologistas com pós doc! Acreditou em paraquedista quem quis.",Negativo
"Agr não recomenda,mais recomendou sim. Quem prescreve é MÉDICO,recomendar qualquer um pode  🙄",Negativo
"Eu recomendo, toma quem quiser  🙆",Positivo
"Resumindo: Não querem a Hidroxicloroquina e nem a ivermectina pq não tem comprovação científica, mais curou várias pessoas... Não querem pq são remédios baratos que não dá para superfaturar... Eles querem o Remdesivir remédio pra rico... Eu continuo a favor da ivermectina e azitromicina...  A imagem pode conter: texto que diz ""tratamento com remdesivir custará, apenas considerando os medicamentos, US$ 3.120 (o que representa mais de R$ 16,5 mil) por paciente, dentro de um hospital privado nos Estados Unidos. Para termos valor de referência reais, a quantia ultrapassa o preço de dois iPhones 11 Pro Max com capacidade de 64 GB, se convertida sem impostos aqui no Brasil. Segundo site oficial da Apple, o modelo especificações custa R$ 7.599 por aqui.""",Positivo
melhor deixar esse povo ignorante morrer a míngua sem tratamento do que discutir.,Positivo
Verdade!! Já tenho a minha opinião formada!! O pior vírus é o da ignorância...,Positivo
"Remdesivir custa menos de 10 dolares pra fabricar, eles inflacionaram pq são um bando de pau no cu",Positivo
Sei que é caríssimo!!! Tem que tomar 10 ampolas...,Positivo
"Pegam uma frase é já distorcem tudo.... e claro...segundo exame daria positivo, as pessoas ficam 15 dias em quarentena....como em 1 semana daria negativo....e o remédio amenizou o vírus...daí me paciência",Positivo
Como pode distorcer as coisas assim,Positivo
Um presidente honesto incomoda muita gente,Positivo
"Onde tem? Queria ficar incomodada por um presidente honesto, nunca tive o prazer  😢",Neutro
basta acompanhar o nosso atual presidente. No ápice dos rombos e das impunidades de 2003 a 2016 ele não se corrompeu. Quem disse isso foi os próprios traficantes do Rio de Janeiro em depoimento,Positivo
"Ô poxa, os traficantes do rio?  😱 Ainda bem que ele mudou a segurança do Rio, né? Sempre pensando no bem estar dos filhos. Certamente estão protegidos dos traficantes agora",Neutro
honesto é kkkkkkkkkkk,Neutro
", os traficantes?! Nossa, que referência... kkkkkkkkkkkkkkkk",Neutro
https://youtu.be/Qmd4xh5K-dc BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
Vejam por si só. Ou vão achar que é montagem,Neutro
https://youtu.be/Qmd4xh5K-dc BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
https://youtu.be/Qmd4xh5K-dc O choro é livre BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
https://youtu.be/Qmd4xh5K-dc ladrao que não é BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
https://youtu.be/Qmd4xh5K-dc Chupa seus antis  😆  😆 BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
", nossa, um criminoso dando referências sobre a pessoa do presidente é realmente algo muito honroso, rsrsrsr..",Neutro
isso mérito não vou discordar,Neutro
", é, cada um tem a referência que merece... diga-me com quem andas, e eu direi se vou contigo ou não...  🤷🏻‍♀️ ... referência de bandido? Tô fora!",Neutro
Mais bandidos do que eles fizeram? Com os maiores rombos da história? 😆  😆  😆  😆,Neutro
", não nego que a gestão passada teve roubos, e muitos! Agora, afirmar categoricamente que o bozo é honesto? É fanatismo demais...",Neutro
"Deixe de ser tolo e levar tudo para o lado político. Estamos falando de saúde, vidas e crise mundial na saúde. Um líder deveria chamar para si, aglutinar os três níveis da saúde, apresentando postura, seriedade e respeito numa situação tão grave como essa. Mostrar estratégias, opções de conduta, baseados em experiências dos que já estavam lidando a mais tempo com a Covid. Mas ele preferiu dizer coisas como ""não sou coveiro"". Eu votei em Bolsonaro desde seu primeiro mandato como vereador, até a penúltima eleição. Até hoje, recebo propaganda política dele e de seus filhos, de seu comitê na Rua Divisória, em Marechal Hermes. Então, meu caro, minha postura vai muito além da questão política.",Neutro
tudo desonesto porque o sistema ajuda,Neutro
Ele não é médico kkkk,Positivo
Bolsonaro 2022,Positivo
"é um palhaço, mas adoro ele",Positivo
"Na realidade ele disse que se.semte.melhor desde.que tomou e falou o óbvio para a pergunta se ele recomenda ""não recomenda nada, recomendo que você procure seu médico"".",Positivo
sensato,Positivo
tbm acho.,Positivo
"Pois é, sensato. A imagem pode conter: 1 pessoa, telefone, texto que diz ""sis G""",Positivo
"Depois de fazer uma propaganda, e mandar fabricar milhões de doses, é considerado sensato né kkkkkkkkkkkkkkkkk",Negativo
não quer? Não toma! Ele está certíssimo,Positivo
"tratamento ele tá dando, não quer usar? Espere a morte!",Positivo
"Sim, certíssimo. Kkkkkkkkkk",Positivo
Tá cada vez mais difícil ser apoiador  🙊,Neutro
porque não é apoiador ele falou a verdade c não concorda simples não toma,Positivo
pergunta pra seu médico falou TUDO PRESIDENTE,Positivo
Ele não é medico. Não tinha que dá palco a receituário médico. E o que ele mais fez; deu palco. Deve ser responsabilizado.,Negativo
"LEIAM https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.correiobraziliense.com.br/app/noticia/politica/2020/07/16/interna_politica,872688/amp.html&ved=2ahUKEwjSlo6_7NLqAhXvQd8KHYH1Dz0QFjAHegQIBRAC&usg=AOvVaw2RB7SWA3ZPjKlxT9UiKURm&ampcf=1 Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina CORREIOBRAZILIENSE.COM.BR Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina",Negativo
"Só fazer 2 exames cardiacos por dia, tranquilo, qqr pode",Neutro
"Se o cara fala ""Cloroquina é boa"", o povo critica. Se ele fala: ""Não recomendo mais nada, procurem seus médicos"", o povo critica... kkkkk mas gostei mais do ultimo conselho, procura seu médico pq presidente não tem CRM mesmo...",Positivo
Querem morrer ? fodam-se . Procura-se desesperadamente um doente com lúpus e que faz uso de Hidroxicloraquina que morreu de covid .,Positivo
Esse é mais doido que eu,Neutro
"Sim, procure um médico, ele nao vai receitar para vc.",Positivo
"Seguinte: quer beber bebe, não quer não bebe. E larga do pé chulé!!!!",Positivo
"Eu não tomaria a Hidroxicloroquina, tomaria a ivermectina e azitromicina são esses medicamentos que os médicos estão prescrevendo aqui com bons resultados pois já tivemos queda no número de óbitos, estamos estabilizados e olha que o povo vive na rua, em festinhas e churrascos...",Negativo
Toma quem quer e parem de ser chatos,Positivo
tão fácil!  🙄,Positivo
"le, curte quem quer a postagem  😊 . Vamos parar de ser chatos  😁",Positivo
hahaha,Neutro
"acho que jogam tópicos desse grupo em algum grupo bolsonarista para virem defender o seu ídolo, porque não é possível tanto gado  😂  😂",Negativo
"em grupo da Covid onde o que eles defendem esta ajudando a dissiminar a doença. Ou são malucos ou doentes, só pode. Não tem coerencia alguma  😁",Negativo
"Uai. Ele só fez a sua obrigação. Divulgar como está se curando. Obrigada, Presidente República Federativa do Brasil  🇧🇷 Jair Messias Bolsonaro",Positivo
"Minha cidade tem uma das taxas de mortalidade mais baixa, e um dos estados com menos casos. Foi alvo de pesquisas e o parecer foi totalmente favorável ao uso. https://cgn.inf.br/noticia/associacao-medica-da-parecer-favoravel-para-protocolo-de-hidroxicloroquina-em-cascavel Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN CGN.INF.BR Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN",Positivo
que maravilha!!  🙌🏻,Positivo
serio?!?! Aqui na minha cidade os números tb são baixos e estamos tratando com simpatia. Muito bom tb!,Neutro
"legal, publica no jornal e manda pra gente",Neutro
"Errado não tá, ele não é médico pra recomendar alguma coisa",Positivo
mas vc sabia que mesmo não sendo médico ele JA RECOMENDOU? Leu a matéria?,Negativo
"https://www.correiobraziliense.com.br/app/noticia/politica/2020/07/16/interna_politica,872688/nao-recomenda-6-vezes-que-bolsonaro-defendeu-uso-da-cloroquina.shtml  Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina CORREIOBRAZILIENSE.COM.BR Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina",Negativo
Cara ridículo.,Negativo
"""‎CAPITÃO CLOROQUINA, HERÓI DOS FRASCOS E COMPRIMIDOS... ISOLAMENTO SOCIAL? CLOROQUINA! COMPROVAÇÃO CIENTIFICA? AJUDA AOS ESTADOS? CLOROQUINA! CLOROQUINA! COMUNISMO? د DÓLAR NAS ALTURAS? CLOROQUINA! NOVO MINISTRO DA SAÚDE? CLOROQUINA! CLOROQUINA! नपूण‎""‎",Negativo
Mas vi na TV ele dizendo que está fazendo uso desses medicamentos.,Positivo
Nós aprovamos a Cloroquina.,Positivo
"Essa turma está com o presidente. Cloroquina já! A imagem pode conter: 4 pessoas, texto que diz ""Só de olho""",Positivo
"A chamada é tendenciosa como sempre nesse jornaleco. Ele continua defendendo, mas foi obrigado pela justiça a mudar a forma de falar, povo chato",Positivo
Sem comentários nosso país esta perdido se não é ladrão é louco,Neutro
"Coitado desse ser, está perdido, e está bagunçando o Brasil.  😥  😥  😥  😥",Negativo
Oque fala sentado não sustenta em pé. É normal. A gente já espera de tudo,Negativo
Só dá péssimos exemplos,Negativo
E quem arca com os custos da imensidão de cloroquina que foi produzida? Ou isto tbm é lorota?,Negativo
"Ele continua tomando... Não entendi pq vcs estão tão eufóricos. A imagem pode conter: 2 pessoas, texto que diz ""Delegado Cavalcante agora. 25 min está ao vivo Presidente Bolsonaro ao vivo AO VIVO 819 819 urtir  Comentar Compartilhar""",Positivo
"ahhhhh fala sério , já ouviu falar em jogada de Marketing , essa jogada existe pra todo tipo de propaganda , os mais inteligentes não costumam cair nela , já os lerdos acham q é verdade 🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️",Negativo
querida ele vai pendurar as caixinhas até no pescoço como se fosse colar! Marketing,Negativo
tá bem,Positivo
alguma de vcs já tomou?,Positivo
Vcs já tiveram?,Positivo
"não necessito , só q como química e estudante de enfermagem tenho conhecimentos .",Negativo
"Não recomenda, só incentiva em rede nacional com o remédio do lado",Negativo
mentiroso..,Negativo
Ele foi proibido de falar ..mas não de mostrar,Negativo
inacreditável,Neutro
Esse grupo é pra falar sobre o Covid ou sobre o Bolsonaro? Tem mais postagens sobre esse homem do que outra coisa. Jesus! Zzzzzz,Neutro
e a postagem não fala sobre a Covid?,Neutro
mimimimi,Neutro
ja esperava rsrsrs,Neutro
"Chamada ridícula e tendenciosa. Ele não falou nada que a maioria aqui já não saiba. Tomar remédio, somente com orientação médica. E ele por sua vez está fazendo uso porque o médico dele indicou.",Positivo
"agora precisa de receita, antes não precisava, e de mais a mais se compra no mercado paralelo, tá errado ele ir rede nacional falar sobre medicações, pois ele não é médico e a médicaçao não foi compravada no mundo que cura.",Negativo
"isso causa o relaxamento do isolamento, pois tem gente que acha que essa é a solução pra curar",Negativo
"desculpa, mas conheço médicos que estão na linha de frente que além de fazerem o tratamento profilático, também prescrevem para seus pacientes e estão tendo ótimos resultados. Prefiro estar empiricamente viva, do que cientificamente morta.",Positivo
"nada comprovado, não se toma só essa medicação, toma antibióticos, e especialistas do mundo inteiro sabem disso. Pq o mundo não aprova?",Negativo
"o mundo inteiro não aprova? Vários países estão usando, mas isso as ""grandes"" mídias não divulgam. Assim como aqui no Brasil, médicos de outros países também estão fazendo uso desse medicamento. A questão toda é, entre outras coisas, o interesse financeiro dos grandes laboratórios. Pensa um pouco. Por que lutam tanto contra um medicamento barato e sem patente usada à tantos anos é tão perigosa. E as vacinas que é necessário várias anos para poder ser aplicado em seres humanos, em 7 meses já é a promessa de salvação?",Positivo
"imagina, estamos falando do mundo, isso é papo político do Brasil, países de primeiro mundo não estão nessa guerra, eles estão atrás de resultados. Nada comprovado",Negativo
antibióticos sim são comprovados,Negativo
"o estado de saúde tbm da pessoa, os hábitos, histórico de doenças, tudo isso faz a diferença",Negativo
"https://www.youtube.com/watch?v=MNJcJsm20uU Entrevista a Rashid Buttar. Fraude a nivel mundial (OMS, CDC, Bill Gates, medios de comunicación). YOUTUBE.COM Entrevista a Rashid Buttar. Fraude a nivel mundial (OMS, CDC, Bill Gates, medios de comunicación). Entrevista a Rashid Buttar. Fraude a nivel mundial (OMS, CDC, Bill Gates, medios de comunicación).",Positivo
"o estado de saúde tbm da pessoa, os hábitos, histórico de doenças, tudo isso faz a diferença. Isso tbm concordo, até pq antes disso tudo, a OMS afirmava que só pessoas com comorbidades e de idade avançada, eram os mais afetados, porém não é isso que vemos no mundo.",Positivo
Meu Deus!!! A postagem é sobre a Hidroxicloroquina e não sobre o Presidente!!! Antes que me chame de gado vou logo avisando que não tenho partido político!! Tudo vira discussão política!!! Estamos no meio de uma Pandemia precisamos nos unir para sair dessa vivos e não ficar nessa guerra política Nosso inimigo é invisível que está levando vidas todos os dias!!!,Positivo
Ups,Neutro
"Vagabundo, ficou ate agora empurrando essa merda guela abaixo, agora porque ia ser processado fica se fazendo.",Negativo
"Obvio que o 2o teste vai dar positivo, não deu o tempo mínimo de 14 dias! Obvio que a matéria é tendenciosa, so que a maioria só lê o que convém!",Positivo
"na verdade nem lê, só vê a chamada mesmo.",Positivo
"a questão é sobre ele dizer que precisa procurar um médico qdo ele vai em rede nacional mostrar e falar sobre um medicamento numa crise tão séria, ele não é médico, ele passa por cima de qualquer especialista, tá errado",Negativo
"que precisa procurar um médico é obvio, mas pq não divulgam que os médicos de rico recomendam a hidroxicloroquina e que as mortes do prevent senior diminuiram com a dose e protocolo corretos? Talvez pq os médicos não estão tão habilitados assim e não se interessam em cuidar de quem busca um hospital público. A briga parece mais política do que de interesse na saúde.",Positivo
"sim mais um caso errado, é uma medicação que precisa ser monitorada, os menos favorecidos não tem como ter esse contato em casa com médicos e pra completar o SUS por exemplo, tem falta de aparelho de eletrocardiograma...complicado né? Ahhhh Einstein e Sírio não estão recomendando",Negativo
"Einstein e Sírio não estão recomendando na teoria, pq na prática...",Positivo
"resumindo, vamos dar valor pra especialistas e profissionais da saúde, eles estudaram pra isso, e os do mundo inteiro não tem certeza e prova de nada né",Negativo
"já fui vítima de muitos erros médicos e perdi meu melhor amigo no Hospital do Campo Limpo, pq demoraram 4 dias pra operá-lo da apêndice...o médico do hospital ignorou a recomendação do colega da UPA e não tinha cirurgião no hospital...qdo a médica cirurgiã pediatra chegou deu uma carcada na equipe toda...não fizeram tomo, simplesmente largaram ele...que ainda tinha problemas plaquetarias e sem uso do remedio continuo.",Positivo
"E não vms generalizar profissionais, a maioria são uns heróis, não estão envolvidos com política. Essa idolatria por um presidente de alguns chega a ser ridículo, só está atrasando mais a vida da gente. Político é pra ser cobrado, ainda mais numa crise dessas. E olha vou te falar, eu não sou da esquerda, eu votei nele, mas estou indignada com as atitudes e postura dele. Mas enfim querida, vamos orar e torcer mto por um final feliz.  🙏 Boa noite",Negativo
"eu tive um irmão que sofreu dez anos, se você me perguntar de hospitais de SP, eu sei falar de quase todos, te juro. E eu há 7 anos atrás tive um aneurisma cerebral, fiquei um mês na UTI entre a vida e a morte, sabe quem me salvou? Foi uma médica bem novinha do interior do nordeste, que fazia residência aqui em SP no Hospital Metropolitano do Butantã. Sabe pq ela me salvou? Pq ela não fez um diagnóstico de uma enxaqueca, ela foi mais fundo e os bam bam bans que depois me atenderam, diziam, agradeça aquela médica que te deu o primeiro atendimento, ela te salvou. Enfim, te digo de novo, político aqui no Brasil não presta nenhum, já virou um hábito ruim político nesse país.",Negativo
Cada coisa viu achando que sair por ai tomando tudo que vai ta curado,Negativo
"É um mau-caráter, um lixo humano.",Negativo
ué ué ué????,Neutro
Irônico,Neutro
