eu fiz alho mel e cebola ..meu pai come cru alho todo.dia,Neutro
as pessoas só acreditam em relatos amiga por isso eu sempre peço pra que todos façam o relato porque temos que obrigar a OMS a colocar sim esse tipo de alimento em UTI e orientar as pessoas a consumirem porque o povo só acredita…Ver mais,Neutro
mas aumenta a pressao ?,Neutro
o alho pelo contrário ele controla a pressão arterial o colesterol se for consumido diariamente para a manutenção da saúde o certo e 1 dente de alho pela manhã e 1 dente de alho a noite o suficiente o alho diminui os riscos de infart…Ver mais,Neutro
"vou usar, obrigado ...!",Neutro
😁,Neutro
Quiabo kkkk,Neutro
e sério amiga estudo o alho a 8 anos muito antes dessa pandemia não e receita da vovó não faça e comprove seus benefícios eu desafio quem fizer e não der certo a vir aqui me chamar de charlatona sei bem do que falo só que isso nunca…Ver mais,Neutro
"con certeza alho ten poderes anti inflamatórios. A comida sempre é o melhore remedio, mas são doses cavalares para chegar ao ideal para um vírus infelizmente que faz tao mal. A gente brinca mais sabe que a vit a faz bem em caso de vi…Ver mais",Neutro
como disse amiga eu testo o alho e a cebola anos a suas quantidades sempre usei eles trato ate pra pneumonia e problemas respiratórios e posso afirmar que cura o alho foi feito um estudo que eu vou te mandar as bactérias que ele el…Ver mais,Neutro
A imagem pode conter: texto,Neutro
A imagem pode conter: texto,Neutro
Nenhuma descrição de foto disponível.,Neutro
A imagem pode conter: texto,Neutro
esses são alguns estudos sabe porque nunca vai pra frente pra população? Alho não e lucro pra industria farmáceutica,Neutro
"meu pai toda vida comeu alho pq gosta e nunca ficou doente , e olha que ele é obeso acredito e muito nos seus estudos.",Neutro
agora entende porque seu pai tem a saúde boa só que vai falar pra industria farmacêutica isso eles nunca vão aceitar essa teoria preferem a morte da humanidade do que aceitarem isso,Neutro
sim e olha que ele come pq gosta ele teve artrose agora c 67 anos e o medico falou q era p ele ta pior mas nao esta por causa do alho.eu li q o alho nao deixa artrose piorar ...,Neutro
Sou asmatica do gruponde risco vou começar a tomar o alho entao ... tomara q ajude minha dor de cabeca tenho dores todos os.dias.,Neutro
Com certeza. Tem muita coisa boa no combate as doenças que são escondidas. O que manda é o lucro. Um exemplo. Quando estou sentindo início de infecção urinária tomo uma colher de chá de bicarbonato de sódio em um copo d'água 2x ao di…Ver mais,Neutro
vai ajudar muito alho e bom pra 20 doenças amiga,Neutro
Eu fazia tratamento para depressão. Me libertei dos fármacos usando manipulação.Hoje sou outra pessoa.,Neutro
pra ti ver Indústria farmacêutica escondem isso e sempre vão esconder não e vantagem e nem lucro pra eles mas se todos fizerem isso e dar relatos direto eles vão ser obrigados a fornecer essas informações por isso e importante o rela…Ver mais,Neutro
vc sabe me dizer se serve como expectorante?,Neutro
vdd,Neutro
eu fiz alho cebola e mel expctora muoto mesmo mas so pode 1 colher pequena .tem tambem casca de jatobá faz um melado com açúcar demerarva é uma bênção sempre faço p meus filhos,Neutro
Pessoal daqui a pouco desativam meus comentários porque eles não querem que muita gente façam isso se por acaso desativarem podem me chamar inbox que eu auxilio,Neutro
Sou asmatica do grupo de risco e confirmado COVID-19. Também posso comer o alho?,Neutro
vc tem asma e está com o covid. ? Como tá sendo. Eu estou com tanto medo. Posso te add ?,Neutro
"Aqui meu tempero em casa, alho, cebola, cheiro verde, cebolinha, chicória. Vem os sucos: laranja, limão, acerola, inhame",Neutro
deve comer alho sim amiga inclusive minha filha tinha bronquite asmática joguei todas as bombinhas e antibioticos fora e só alho e cebola todos os dias,Neutro
coloca no seu suco um dente de alho cru amiga e duas colheres de mel potencializa mas teu suco,Neutro
oi. pode me.dizer sobre a. cebloa. crua. qie. se. coloca.ametade. no quarto a. noite ou outro maneira bv possa para. mim favo,Neutro
E o alho em cápsula? Também é válido?,Neutro
Procurem sobre inhame e limão o suco . ajudar a aumentar as plaquetas . imunidade alta,Neutro
a cebola você compra aquelas de feira bem pequenas e come uma por dia eu compro aquelas bem pequenas ou consome a metade de uma cebola intejra,Neutro
as cápsulas são válidas sim só que alicina que e o Antibiotico do alho ele e mas concentrado no alho cru amada você pode colocar ele no liquidificador e bater com o suco com mel laranja e limao enganam muito o gosto do alho,Neutro
nossa pode ser em. salada eu compro sempre. grande pode ne e ajuda no.qie. querida dai,Neutro
obrigada,Neutro
pode sim na salada só não pode jogar água quente por cima o importante e comer cru amiga,Neutro
Inclusive tive várias pneumonias crônicas ao longo da minha infância e pré adolescência. Uma vez minha mãe assinou um termo de responsabilidade para me tirar do hospital e tratar com remédio de folha pois somos descendentes de índio. Minha bisavó era. Então fui curada com assa peixe entre outros .E lembro como se fosse agora das placas que saiam de mim de catarro. Lembro e fico de cara como minha mãe foi corajosa. Sempre falo que sou um milagre.Pois não conseguia nem andar.Pesquisem essa planta .Assa peixe.E tirem suas conclusões. Temos remédio em excesso só que só se usa os da farmácia e se come muito mal hj em dia.,Neutro
pode sim,Neutro
os médicos nunca iram comprovar e nem a OMS é uma pena eles preferem que pessoas morram do que comprovar isso,Neutro
Sim.O natural será sempre melhor.Mas o em cápsulas é muito bom tbm e mais fácil de consumir.,Neutro
Só médicos de bom coração e naturalistas receitam.O resto não tá nem aí.,Neutro
a eu nao. nao. coloco água quente muito obrigado querida quem Deus proteja. vcne. sua familja quando. tove mais sobre outrasncoosanp. saudenpode. me. acha no mesenger,Neutro
verdade!!!,Neutro
pode deixar e não deixa de deixar seu depoimento que isso salva muitas vidas amiga,Neutro
Se eu cotar e engolir sera q da certo? Um vez giz o cha e nao deu p tomr maia de um vez,Neutro
te juro que estou me recuperando em casa e usando isso muita cebola e me senti melhor,Neutro
Faltou o tomate pro molho ficar completo!  😁,Neutro
como crua com outro alimento tipo carne,Neutro
pode também amiga como eu disse tem que ser cru tudo e valido,Neutro
gente isso é ótimo más tem q ser cru não cozido,Neutro
não pode ser cozido porque justamente o Antibiotico e a cebola e alho não pode ser colocado em altas temperaturas porque se não evaporam não surtem o efeito que espera muita gente relata que ainda aproveitam o Antibiotico no chá mas o importante e comer cru assim você não perde nenhum propriedade alicina,Neutro
sim,Neutro
Que Deus te de a cura nos de seu ralatopor favor....,Neutro
"eu como salada de cebola todo dia. Deixo ela de molho na agua com cubos de gelo, escorro a agua e tempero. Passei a minha infância comendo cebola e tomando chá de alho. Minha mãe fala que nunca fiquei doente na infância, pouquíssimas gripes. Se a receita da minha avó funciona pra todo mundo nao sei. Mas cientificamente alho possui alicina que funciona como um antibiótico natural e cebola é rica em compostos sulforafos( similares ao enxofre) que funcionam como bactericidas.",Neutro
"Antigamente se tratavam as pessoas com chá. Hoje quase ninguém toma porque a maioria dos médicos são contra. Sem contar que realmente tem sem noção que faz chás muito fortes e acabam se intoxicando. Conheço uma gama de plantas medicinais que sempre utilizei para tratar infecções respiratórias, amigdalite my old friend. O tratamento através de plantas medicinais requer disciplina, persistência e uso durante vários dias até a completa cura. Paciência que poucas pessoas tem. Sentiu a garganta arranhar, faz gargarejo com chá de malva e sal ou suco de limão com sal. Própolis misturado com agua 10 gotas de 6 em 6 horas. Mas ninguém acredita em remédios naturais. Inalação com vapor do chá de eucalipto.",Neutro
obrigado Deus ta contigo,Neutro
pois como te disse as pessoas são como Tomé eu acredito vendo,Neutro
eu venho de gerações usando muito chá diariamente.,Neutro
eu também sou descendente de índios e a minha vó sempre ultilizou chás,Neutro
tem vários superalimentos que são suplementos e curam ajudam no tratamento de várias doenças,Neutro
Só funciona pra uip e Khalil kkkk querem vender estoque de desametasona das farmácias ???,Positivo
dexametasona é um xarope comum pra tosse. Fraquinho. Existem outros q surtem melhores efeitos,Neutro
desamatasona e corticoide e não xarope .sou médica . E como todo remédio tem efeitos colaterais . Mas o q falo e que povo sai como louco comprando tudo q sai por sai .,Neutro
xarope é modo de dizer. Conheço uma gama deles pois tenho um filho com bronquite. Graças a Deus faz alguns anos que ele não faz uso de nenhum tipo de corticoide.,Neutro
Mas dexametasona é aquele xarope de UPA/posto de saúde. Tem gente que pensa que é balinha.,Neutro
Mas a cloroquina é um corticóide. Isso não seria como trocar seis por meia dúzia?,Negativo
Uma pergunta o aciclovi serve para mata este viro ou não alguem sabe se ja foi testado,Neutro
"pra saber tem q ser estudado por muito tempo. Aciclovir, por enquanto, é contra herpes. Não é da noite pro dia que vão descobrir algo contra o vírus.",Neutro
sim e que a herpes e um viru. Ok verdade.,Neutro
"Esses dias eu também estava conversando aqui em casa sobre o Aciclovir, pois do nada me veio o nome desse medicamento na minha mente. Meu filho usa ele pra herpes!",Neutro
não to compresa não. Pode fica tranquila. Ok.,Neutro
"Vírus da Herpes nao se cura. Se cura as manifestações físicas dele, mas curar nunca. Ele fica alojado em alguns nervos do nosso organismo, mesmo para quem nunca manifesta sintomas físicos. Eu sou uma portadora que nunca manifestou sintomas. 90% da população mundial é portadora sem sintomas e apenas 10% manifestam sintomas. Alguns estudos associam o vírus da Herpes com o Alzheimer.",Neutro
Estou curiosa para fazer o PCR para ver se tenho anticorpos contra Coronavirus. Fui criada num ambiente com muito contato com animais selvagens.,Neutro
Eu tem anti corpo contra o corona. Pinga so pinga urra aqui nos e piga,Neutro
é causada por um vírus.,Neutro
kkkkkll sim,Neutro
vai uma ai. Cura tudo. E pinga.,Neutro
"Vários países já pararam de fazer tratamento com cloroquina, ela mata mais rápido, devido aos problemas no coração, se fosse tão bom Estados Unidos não estava morrendo 3 mil por dia. Achismo não funciona em saúde, tem que pesquisar é algo científico. E…Ver mais",Negativo
"conheço pessoas que usa a mais de trinta anos para de besteira o tratamento é só cinco dias, se der arritmia só tomar remédio contra artmia",Negativo
HAHAHAHAHAHAHAHA... Ok ok  👌🏻,Neutro
"doses diferentes, a Cloroquina para funcionar precisa de altas doses, já quem tem malária ou doença auto imune usa uma dose menor, além de haver casos de pessoas cegas pelo uso contínuo do remédio",Negativo
nada mesma coisa 200mg,Positivo
"o estudo da China que foi o usado de referência diz 450, 500mg",Negativo
Em quem tá morrendo 400 a casa 12 horas,Positivo
O correto é tomar antes de tiver perto de morrer,Positivo
"Vc é cientista, médico?",Negativo
te enteressa?,Positivo
"claramente ele eh um médico cientista infectologista com mestrado em pesquisas avançadas para o combate as epidemias em Harvard, respeita o macho minha senhora",Negativo
"nem sempre pessoas com mestrado, doutorado, PhD são os mais competentes, com caráter e índole inabalável minha senhora.",Positivo
você não entendeu MESMO o sarcasmo? Pensei q iria entender,Negativo
"Espero que agora, a Anvisa libere para as farmácias! Pois os portadores de artrite rematoide lupus, mesmo com receita, não estão tendo acesso!",Positivo
"Uso nasal pra carne crescida no nariz é ótimo , tava até com inflamação no tendão pé, e sara quando uso no nariz",Neutro
Ac,Neutro
"Ixiiiii mexeu com o remédio preferido do Bolsonaro!!!! Treta a vista, segura os fanáticos especialistas em infectologia e medicina. Agora virão as explicações técnicas",Negativo
"kkkk. O remédio dele deveria ser Rivotril. A imagem pode conter: uma ou mais pessoas e meme, texto que diz ""D é o caralho Meu nome agora é REMÉDIO DO BOLSONARO""",Negativo
Eles já estão usando Dr Kalil diretor do hospital sírio libanês disse q vai usar a cloroquina nos seus pacientes junto com corticoide antibiótico e anticoagulante. Ele disse que lá a letalidade é zero.,Positivo
https://chat.whatsapp.com/IIgEHJXizobJIQhQM5mQH9 Urgente Corona vírus CHAT.WHATSAPP.COM Urgente Corona vírus Urgente Corona vírus,Neutro
Corticóide foi terminantemente proibido no começo da pandemia. Então isso ai é fake.,Negativo
vi uma reportagem de um médico que tratou 10 casos com ajuda de corticóide,Neutro
todos curados,Neutro
"😱 pra vc vê,então não era covid 19.",Neutro
"tudo depende do organismo, n se ten o q fazer as pessoas sao cobaias",Neutro
era sim,Neutro
"Vi uma reportagem n9 começo dizendo que corticóide acelerava a mutação do vírus,por isso iam tirar vários de circulação",Neutro
tem que tentar todo remédio é testado melhor do que deixar morrer sem fazer nada,Neutro
sim,Neutro
"Pois é as pessoas estão morrendo por virar cobaias de teste,mas a culpa é das pessoas que estão na rua... Mídia hipócrita!",Negativo
"eu uso corticoide contínuo a anos, para tratar doença autoimune. Meu médico recomendou logo no começo, se eu viesse a ter qualquer sintoma da doença teria que parar na hora com o corticoide. Justamente por isso. Maas existem tipos diferentes de corticoides, o meu é predinisona, esse é dexametasona. Pode ser diferente.",Neutro
"Sim sim,mas os médicos da oms no início disseram que corticóides foram descartados,aceleravam a mutação. Isso que eu Tô querendo dizer.",Neutro
"siim! Entendi! Também acho estranho que estejam testando agora, justamente por isso!",Neutro
"Pois é. Porém se descobriu recentemente que a doença não ataca diretamente os pulmões, primeiro ela ataca o sangue. Então a cloroquina só é eficiente no início, quando o paciente ainda não atingiu o estado grave, onde ainda não precisa de intubação. A cloroquina irá agir no sangue. Já o corticoide será aplicado nos casos agravados, entubados, para combater ajudar infecção no pulmão juntamente com os outros medicamentos. Ambos os medicamentos tem surtido resultados positivos, quando administrado no momento certo. O que a matéria quer é dizer é que clooroquina não dá resultado em pacientes graves.",Neutro
"Bom,espero que estejam certos,que ñ morram muitas pessoas só pq eles não sabem oq fazer.",Neutro
"Vi o vídeo do médico Kalil eu acho, onde ele disse que usou a Hidroxicloroquina, antibiótico mas o que o salvou foi o corticóide, só não disse qual corticóide. Realmente foi pedido que evitassem o uso de corticosteróides no início pois um dos efeitos colaterais dele é o aumento de chances de infecções por vírus e bactérias, mas não ficou comprovado nada, foi apenas suposições. O dexametasona é ótimo em casos de falta de ar, mas o uso deve ser sob prescrição pois existe doses exatas para cada situação e combinação com outros medicamentos. Meu filho já teve dois episódios de laringite (alergia provocada por vírus), na qual ficava com falta de ar e rouco, a pediatra receitou dexametasona + Aerolin (àquelas bombinhas) foi dois dias já estava bem, mas a dose deve está de acordo com idade, peso e diagnóstico. Vamos ter fé... É o que nos resta.",Negativo
", também uso prednisona pra Artrite reumatóide, estou sem usar devido a doença está controlada pq estou grávida.",Neutro
"não e fake eu ouvi falar estão tentando de tudo até bosta de galinha com formiga, eu tomo e vcs . .....?",Positivo
"Não era corticoide, era anti inflamatório que era perigoso!",Neutro
https://www.facebook.com/100008998296163/videos/2266772550299333/,Neutro
"Sim sim,mas os médicos da oms no início disseram que corticóides foram descartados,aceleravam a mutação. Acho que vc está confusa. O que proibiram foi ibuprofeno, e mesmo assim, isso já foi revisto e agora já afirmam que não tem qualquer problema. Outra coisa absurda é esta afirmação de que acelera a mutação. Poderia postar a fonte desta informação? Obrigado",Neutro
Ac,Neutro
"Um amigo do meu marido, um professor que faleceu semana passada,nenhuma doença pré existente, recebeu 1 dose e no dia sequinte o coração não suportou...",Neutro
Será que foi da cloroquina? E quem trata lupus? Minha sogra usa diário a cloroquina. Vai ver o falecimento foi do proprio COVID. Nao sei...,Negativo
meu cunhado teve malária e tomou...mas ele não suportou .,Negativo
"Tenho uma amiga que trata lúpus e usa cloroquina constantemente está bem viva, graças a Deus e ao medicameto",Positivo
"Já usei p artrose ,com acompanhamento médico e me senti bem...",Positivo
Minha irmã toma a 30 anos cloroquina e corticoide ela tem lupus,Positivo
"A dosagem é muito alta quando é tratamento hospitalar, e provoca problemas cardíacos mesmo  😔",Negativo
No vídeo e na matéria NÃO diz nada que a cloroquina não funciona. Só fala que vão testar dexametasona também. Estão em buscar de algo que surja efeito. Só não entendo como podem usar corticoides se a primeira recomendação foi não usar corticoides por a…Ver mais,Positivo
"penso q ainda tudo é novo. Falaram no comeco pra nao tomar corticoide pq abaixa a imunidade, mas ja li materias dizendo q o Covid esta mais para uma doenca hematologica do q respiratoria e penso q deve fazer algum sentido..",Neutro
https://www.facebook.com/100008998296163/videos/2266772550299333/,Neutro
Impressionante como tem médicos nesse país!!!,Neutro
Eles adoram inventar coisas para fugir da realidade. Usa a porcaria da hidroxicloroquina,Negativo
"Sabem porque a hidroxicloroquina é barata, não dá tanto lucro para os abutres que brincam com as vidas alheias.",Positivo
dexametasona também é barata. Mesma faixa de preço.,Neutro
Dexametasona é até mais barato que a Hidroxicloroquina.,Neutro
Tomara q de certo,Neutro
Pronto agora quem tem alergias se ferro que faz uso desse medicamento affs,Neutro
", verdade.",Neutro
Pronto acora inicia a venda em massa do dexa.....e assim em mais uns 3 meses a venda de remedio em massa vai deixar maia ricos as empresas quefz remediio,Neutro
corticóide não vende em massa pq precisa de receitas,Neutro
menos mal...mas eu ja co.prei dexa sem receita qd eu estava com bronquite...eles sempre vendem..bom era em liquido...nao sei se e a mesma coisa.,Neutro
"ixi tomara então que retenham dessa vez , pq corticóide faz 1 mal pra saúde aliás todos medicamentos de alguma maneira prejudicam outras coisas ne",Neutro
vdd todos acaba prehudicando alguma coisa...mas vamos aguardar,Neutro
a vdd,Neutro
pinga com mel  🤡  🤡 Só funciona pro David uip,Neutro
Ia comprar dexametasona na farmácia pra minha cachorra com suspeita de hernia,Neutro
"Na pior crise de bonquite que tive, que eu não conseguia nem andar e nem falar direito pela falta de ar, a única coisa que resolveu na época foi hidrocortisona na veia, e uma semana tomando prednisolona, Nunca mais eu fiquei com falta de ar. Não digo q…Ver mais",Neutro
", meu filho teve dois episódios de laringite (alergia causada por vírus que incha fechando a laringe), ficou com falta de ar severa e muito rouco. O que a pediatra receitou foi dexametasona + Aerolin (bombinha de asma), foi o que o tirou daquele sufoco, era triste de ver, a primeira vez ele tinha só um ano, a segunda com três. Também não deixo faltar em casa, pq geralmente ataca no meio da noite.",Neutro
pq corticoide desinflama o sistema respiratório.,Neutro
Diabético se tomar isso morre mais rapido,Neutro
"Decadron??? Ou seja, se estiver com sintomas, tome: aciclovir, decadron (xarope, pro nariz e pra garganta), remédio de gripe (afinal, é uma gripe!), tylenol, prednisona... algo vai resolver!",Neutro
Corticoide é pior ainda,Neutro
corticóide??? afff,Neutro
https://www.facebook.com/100008998296163/videos/2266772550299333/,Neutro
Os homens desalentados sem saber o que fazer,Neutro
"Ja vai aumentar o valo, ainda bem que se funcionar, tenho aki kkkkk Mas nao tinha sido falado que corticoides eran favoraveis ao virus?? E agora vai testar?? Muito confuso tudo isso",Neutro
E para vende so isso,Neutro
"O próprio diretor do hospital Kalil, disse que foi tratado com corticóide.",Neutro
vdd eu vi essa materia,Neutro
"É o único remédio que me ajuda com as crises, que assim seja  🙏🏻",Neutro
ola moça comece a comer um dente de alho de dia e um dente de alho cru de noite e 1 cebola crua pequena todos os dias isso ajuda a todos que tem problemas respiratório inclusive a covid 19 estou indicando pra muita gente e quem está fazendo estão vendo resultado,Neutro
muito obrigada pela dica,Neutro
qualquer dúvida estou aqui para ajudar  😍,Neutro
Ótimo! Para isso gastamos milhões em saúde no Brasil !,Neutro
"Gente olha...pode parecer estranho mas em fevereiro eu fiquei com sintomas gripais , ou seja, febre baixa, coriza, garganta inflamada levemente e dor no corpo, pensei que fosse algo alergico foi ai que tomei exatamente esse medicamento que sempre tenho…Ver mais",Neutro
"vc disse sintomas gripais. Como as gripes são causadas por vírus, se vc tomar remédio vai levar sete a dez dias pra curar. Se não tomar nada também vai levar de sete a dez dias pra curar. Logo vc não tinha gripe. No máximo uma rinite alérgica.",Neutro
obrigada doutora,Neutro
"alias doutora pra sua informação alergia não costumam dar febre e dores no corpo menos ainda, e eu estava com esses sintomas ha 3 dias, no outro dia me senti melhor e sem febre porem segui uns dias com um pouco de dor de ouvido, estranho para uma rinite não?!",Neutro
"esse remédio é muito bom mesmo, é como tirar com as mãos, minha filha foi pra upa com um monte de manchinhas no corpo médico suspeitou ser sarampo(ele teve febre dias anteriores a aparecer as manchas) médico deu esse remédio no soro e rapidinho as manchas sumiram quando chegou em casa já não tinha mais nenhuma manchinha no corpo.",Neutro
Confio mais na pinga com mel.,Neutro
😳  😳,Neutro
🤔  🤔  🤔,Neutro
"Na verdade acho que não deviam divulgar isso , imagina agora o povo fazendo estoque de corticoide  🤦‍♀️",Neutro
mas divulgam tantos...até remédio de matar piolho disse q resolve o ivermectina kkk,Neutro
então aí o povo vai é compra pra fazer estoque.,Neutro
Corticoide MATA quem tem problemas nas coronárias,Neutro
Certeza que dexametasona,Neutro
Tomei muito esse medicamento dexametasona p rinite...me curou completamente,Neutro
ele é ótimo,Neutro
Remédio de rinite ótimo,Neutro
será que estou imune kkkk,Neutro
2,Neutro
eu tenho a azitromicina e a hidroxi cloroquina. Kkk...,Positivo
vc faz algum tratamento e usa esses medicamentos?,Neutro
alho e cebola cru amiga se estiver com sintomas 3 dentes crú de manhã e 3 dentes de noite sempre come meia cebola junto nunca come ele de estômago vazio sempre coma algo e se não tiver com sintomas come 1 dente de dia e 1 dente de noite e um pedacinho de cebola crua todos os dias. Tem estudos depoimentos de sua eficacia,Neutro
tenho lúpus,Neutro
Dexametazona?,Neutro
"Se a cloroquina não funciona, então o David Uip, o Dr Roberto Kalil e o secretário de saúde do Ceará irão morrer ? Todos se trataram com cloroquina, será que era fake ?",Positivo
"se trataram com cloroquina mas o próprio Kalil disse, que o que salvou ele foram os corticoides",Neutro
"isto depois de ser chamado a atenção pela Globo que o contrata para o bem estar , antes já havia confirmado a eficácia , desde o início já se havia confirmado que a cloroquina deveria ser associada a outros medicamentos.",Positivo
não funcionou em lugar nenhum meu filho! Tá comprovado.. foi só pra enxer o bolso dos empresários gastando milhões em um lote da cloroquina só não vê quem não quer,Negativo
"cloroquina é medicamento antigo , tem patente vencida , não interessa ao políticos e nem a indústria farmacêutica fabricar, o laboratório do exército fábrica ao custo de 20 centavos o comprimido , estão é boicotando a cloroquina por motivos políticos, mas eu quero mais que se foda a política, eu quero é que salve vidas .",Positivo
"não tem jeito... mesmo com pesquisa comprovada que esse medicamento não é eficaz com vírus tá aí insistindo.... Agora tão falando do outro medicamento o vermífugo Anitta... da mesma indústria que produz a cloroquina (que por sinal doou dinheiro pra campanha do Bolsonaro) Pelo amor de Deus.. o mundo inteiro tá perdendo vidas e esse povo curandeiro de pau de araque quer ter a salvação com remédio milagroso.... isso é um vírus, 10 vezes mais mortal e potente que a h1n1.... com capacidade de contaminar de 5 a 7 pessoas cada doente... e nego fica inventando historinha ao invés de fazer o certo que é o lockdown.... não dá mais pra acreditar nisso",Negativo
"até te entendo, mas tenho certeza que o motivo do repúdio só medicamento é político , pesquisa aí Dra Nise Yamagushi, trabalha é oncologista e infectologista do hospital Albert Einstein, veja o que ela fala da cloroquina.",Positivo
ela já voltou atrás amigo... tá velha essa notícia,Negativo
"a própria Fiocruz já descartou a cloroquina , o medicamento matou 11 pessoas nos testes no amazonas",Negativo
"foram ministradas doses excessivas, li a reportagem, mais um motivo pra eu acreditar que o repúdio é político , é a reportagem da Dr Nise não é antiga, é recente .",Positivo
"com certeza eles se trataram de forma muito mais complexa que apenas usar cloroquina. Além disso, quando uma pessoa que melhora com o uso dela, isso NAO significa que tenha realmente sido por causa dela",Negativo
te aconselho a procurar informações fora do brasil pra evitar ser influenciado pela polarização política do Brasil…Ver mais CLOROCHINA E CORONAVIRUS “GRAVI EFFETTI COLLATERALI”/ “Perdita vista periferica e...” ILSUSSIDIARIO.NET CLOROCHINA E CORONAVIRUS “GRAVI EFFETTI COLLATERALI”/ “Perdita vista periferica e...” CLOROCHINA E CORONAVIRUS “GRAVI EFFETTI COLLATERALI”/ “Perdita vista periferica e...”,Negativo
