"kkkk, se for para comparar níveis escolares, vamos comparar emprego tb, ganho mais que qualquer um da área de saúde ou que ministros do STF, detalhe ainda sou jovem, se quiser faço o kct a quatro de universidades etc, tempo e um bom dinheiro é o que minha profissão mais proporciona.",Positivo
"well, well darling ... I are a complete fool, I lived in USA, Washingto adC for five years and later on in Cambrigde, UK, but I also speak French and German, besides Italian and Spanish. Ferme ta bouche und bleibst zu Hause.",Negativo
"as I said before you are a complete fool, poor thing.",Negativo
"a única tola aqui é vc, além de rude",Positivo
Sensato!,Neutro
Pessoas alérgicas a quina não podem tomar.,Negativo
", sim . Tem que se observar o custo - benefício. Pessoas saudáveis NÃO devem tomar, e os doentes somente com prescrição e cuidados médicos.",Positivo
algumas pessoas já devem ter morrido com os efeitos colaterais.provalvelmente não estão fazendo teste alergologicos,Negativo
", sim, é um horror. E quando a gente quer ajudar é ofendida, mas continuamos. Uma medicação que oode matar tem que ser administrada com cuidados extremos. Tanto o Trump como o Bolsonaro têm interesse particulares na venda desses medicamentos. A grana fala mais alto e explora o medo das pessoas.",Negativo
se presisar não tome,Positivo
", não é eu ou você. Já dei ordens que não quero tomar, mas a questão não é essa, parte dos brasileiros é muito ignorante e irá aprender da maneira mais difícil possível. Sou docente, estudei muito, morei nos EUA, Inglaterra e Alemanha e acredito na ciência e nos conhecimentos. Se você fica incomodada tome um chazinho de maracujá, a sua opinião não me onteressa.",Negativo
precisar se escreve com “c”.,Negativo
"tem que atacar os Presidentes, PQP",Positivo
"então usem o plasma de outro que se curou, muito simples  👍",Positivo
"entendo você. Os hospitais devem aplicar o TCLE Termo de Consentimento Livre e Esclarecido, formalizando a Indicação e explicação médica com consentimento do paciente/responsável. Quanto ao Mandetta me parece sensato, tem trabalho com foco na saúde e humanização. Ao meu ver, apesar de não recomendar remédio, quarentena vertical, entre outros entendimentos sobre a essencialidade dos serviços, o último discurso tem mais resiliência na questão econômica, por livre e espontânea pressão do governo, é claro.",Neutro
Por conta e risco entre paciente que pede para sobreviver a qualquer custo e Medico que nao quer perder nenhuma vida.,Negativo
250 mg 1 comprimido por dia por 30 dias,Positivo
Eu uso esse remédio . Tem efeitos colaterais,Neutro
Casa dele tá caindo ...,Negativo
"Pensem!!! Mais de 12 mil mortos nos USA, 2000 nas últimas 24h. A cloroquina lá não funciona?  🤔  🤔  🤔 *",Negativo
tanto funciona q Trump já encomendou mais. Só q lá como cá e principalmente em NY os políticos de esquerda não deixam e médicos q os acompanham tb.,Positivo
"políticos de esquerda o caralho né moça, a cloroquina causa vários efeitos colaterais podendo levar até a cegueira, por isso que não estão usando, além de não existirem pesquisas concretas sobre a eficácia contra o coronavirus",Negativo
"A imagem pode conter: 1 pessoa, texto que diz ""Meire Cavalcante Ontem às 23:11 Seguir Meu pai tomou cloroquina e azitrominicina e morreu do Covid-19 seus imbecis. o remédio não tem ainda comprovação científica. Sabemos NADA sobre o vírus e tudo é especulação, por enquanto. Não há cura. Não há vacina. Não gripezinha. Então, se você não tá com a fuça ENFIADA num laboratório por ser um pesquisador, faça um favor: CALE A SUA BOCA IMUNDA e deixe de ser papagaio de psicopatas.""",Negativo
"não é usada por quase nenhum médico! Acorda, apenas esses usam https://youtu.be/zer6omW0vnU COVID-19: More Great News YOUTUBE.COM COVID-19: More Great News COVID-19: More Great News",Negativo
"verdade, é isso que aconteceu",Negativo
pq acordar? Eu disse que c concordo?,Negativo
"vc não é obrigada a tomar. Espero q vc não pegue a covid19 mas se pegar não autorize essa medicação. Eu tomei por 12 anos essa medicação, tenho artrite, doença auto imune e comprava sem receita. Todo remédio tem contra indicação e efeitos colaterais.Vai tomar só quem autorizar.",Positivo
só cura se tomado nos 10 primeiros dias (o quanto antes)e não quando já está tiver morrendo. Nenhum remédio faz milagre.,Positivo
Não tem como ter pesquisas científicas que demoram anos p se aprovadas. Mas no dia a dia se mostrou eficiente. Querida vc não é obrigada a tomar.,Positivo
Quanta gente falando sem saber nada. Meu Deus. Se pegarem o COVID19 euzinha duvido q vocês não vão tomar.,Positivo
PQP. Tudo diz o contrário do que vc escreveu. Me passa os links que corrobora o que vc diz.,Negativo
claro que não sou obrigada QUERIDA. Não sou louca e muito menos IMBECIL.,Negativo
a unica que sabe ler que esta falando é vc  😁,Negativo
Traidor,Positivo
Também o médico decide se deixa morrer sem tratamento !,Positivo
https://www.opovo.com.br/coronavirus/2020/04/07/brasil-teve-mais-altas-hospitalares-que-mortes-por-coronavirus-nas-ultimas-24-horas.html Brasil teve mais altas hospitalares que mortes por coronavírus nas últimas 24 horas OPOVO.COM.BR Brasil teve mais altas hospitalares que mortes por coronavírus nas últimas 24 horas Brasil teve mais altas hospitalares que mortes por coronavírus nas últimas 24 horas,Positivo
"Tomo esse remédio há mais de 10 anos pois tenho artrite reumatoide, uma doença auto imune. Nem precisava levar receita p compra-lo. Como leio asneiras de pessoas que mal fizeram um primário descente!É o q parece. Na segunda grande guerra água de coco foi injetada p recuperar soldados. Muitas vidas foram salvas e não havia protocolo.",Positivo
"qual o remédio q não apresenta toxicidade? Por favor não leia a bula da dipirona então! Eu sou uma pessoa q não posso tomar vários antibióticos mas na hora de escolher efeitos colaterais ou a morte eu fico com a primeira alternativa. Esse remédio ê usado há 60 anos, né poupe. Ficar em cada do retarda mas não extingue vírus nenhum. Agora ficar em casa sem trabalhar mata mais pessoas e muito mais rapidamente.",Positivo
Esperar a vacina pode demorar até 2 anos! Se quarentena fosse boa não precisaríamos tomar vacinas. Era só ficar em casa. É fácil falar quando vai se está a beira da morte.,Positivo
Mas o Cardiologista Dr. Calil recomenda,Positivo
"falou sob pressão,isso ficou bem claro",Negativo
"Bem, ele responde criminalmente pelo que fala como médico, logo com pressão ou não ele deve ter pensado muito bem antes de falar. Se ele mentiu por causa de ""pressão"" vai ser preso e isso acho que também causa pressão não?",Negativo
"Os hospitais devem aplicar o TCLE Termo de Consentimento Livre e Esclarecido, formalizando a Indicação e explicação médica com consentimento do paciente/responsável. Quanto ao Dr. Calil tb acho que tenha dito sob pressão, igual ao Mandetta me parece bastante sensato, tem trabalho com foco na saúde e humanização. Ao meu ver, apesar de não recomendar remédio, quarentena vertical, entre outros entendimentos sobre a essencialidade dos serviços, o último discurso tem mais resiliência na questão econômica, por livre e espontânea pressão do governo, é claro.",Negativo
Problema cloroquina tem efeito colaterais grave ao usar ela,Negativo
Até Dipirona tem riscos leiam a bula.....O importante é salvar vidas,Positivo
"Até água mat, querida. O sistema nervoso limita o quanto conseguimos beber por dia caso contrário o excesso provocaria hipervolemia e colapso cardíaco. No caso a droga não foi comprovada para a covid e pode provocar graves efeitos colaterais, mas os brasileiros sem diploma, ou com diplomas sem mérito sabem mais que todos os sistemas de saúde do mundo, né? É muita arrogância aliada à pura burrice. Pena.",Positivo
As doses pra covid é 600 mg nada haver com o que é usado pra malária,Positivo
Gente gravei um video sobre um remedio natural que pode salvar a gentr do coronavirus. E é baratinho! Tem em qualquer farmácia e não tem efeitos colaterais por ser natural. https://youtu.be/t-BFqVxs-K8 REMÉDIO NATURAL QUE PODE TE SALVAR DO CORONAVÍRUS YOUTUBE.COM REMÉDIO NATURAL QUE PODE TE SALVAR DO CORONAVÍRUS REMÉDIO NATURAL QUE PODE TE SALVAR DO CORONAVÍRUS,Neutro
"Qual e a base , fatos e dados que comprovem o teu argumento relativo ao uso do prpolis para salvar do coronavirus? O aumento da imunidade não e garantia de se salvar do coronavirus. Qualquer pessoa bem alimentada vai estar com a imunidade alta. qualquer pessoa que pegue sol adequadamente vais estar bem e mesmo assim poderá morrer por conta do coronavirus. Não existe nenhuma prova cientifica com relação a qualquer tabua de salvação em relação ao coronavirus. O que se sabe e relativo as comorbidades que podem aumentar sim as consequencias relativos a infecção pelo coronavirus. O texto deveria ser REMEDIO NATURAL QUE AUXILIA A TUA IMUNIDADE.",Neutro
"falei PODE te salvar do coronavirus, e nao VAI te salvar do coronavirus. Existem mais de 60 mil estudos no google acadêmico sobre o extrato de propolis. Inclusive um feito ano passado com o Ccov (coronavirus canino). Vou colocar abaixo o link. Não existem estudos ainda com o Covid19 por ser um vírus muito novo, mas tenho certeza que logo logo terá. Ele não só aumenta a imunidade, como é antibiotico, antioxidante, anticancerígeno... Ajuda no combate a infecções respiratórias como asma, bronquite, sinusite e tcharaaaaaan PNEUMONIA  😀 E como sabemos o não tão querido coronavirus adora nossas vias respiratórias, e a causa mortis da maioria dos pacientes é insuficiência respiratória causada por uma pneumonia. Enfim, não é somente um imunoestimulante, vai muuuuuito alem disso.",Neutro
Link do estudo https://www.researchgate.net/publication/333982385_EFEITO_IMUNOMODULADOR_DA_PROPOLIS_VERDE_SOBRE_O_PARVOVIRUS_CANINO_CPV_E_O_CORONAVIRUS_CANINO_CCoV_ASSOCIADOS_A_ANTIGENOS_MULTIPLOS (PDF) EFEITO IMUNOMODULADOR DA PRÓPOLIS VERDE SOBRE O PARVOVÍRUS CANINO (CPV) E O CORONAVÍRUS CANINO (CCoV) ASSOCIADOS A ANTÍGENOS MÚLTIPLOS RESEARCHGATE.NET (PDF) EFEITO IMUNOMODULADOR DA PRÓPOLIS VERDE SOBRE O PARVOVÍRUS CANINO (CPV) E O CORONAVÍRUS CANINO (CCoV) ASSOCIADOS A ANTÍGENOS MÚLTIPLOS (PDF) EFEITO IMUNOMODULADOR DA PRÓPOLIS VERDE SOBRE O PARVOVÍRUS CANINO (CPV) E O CORONAVÍRUS CANINO (CCoV) ASSOCIADOS A ANTÍGENOS MÚLTIPLOS,Neutro
"Minha linda, sou meliponicultor. Se tem algo que conheço são abelhas e seus produtos, mas ainda se fro as abelhas nativas. Conheço muito bem os beneficios do propolis, sua produção. valores e venda no mercado. O que afirmei e volto afirmar foi o titulo do teu video que e falso. A propolis nao salva do coronavirus. Pode contribuir para fortalecimento e mais nada. Tudo que se fala hoje sobre coronavirus fora do meio cientifico e chute, balela. A coisa e bem masi embaixo. O fato de combater o caninco nada tem haver com o atual, h1n1, sars, mers são coronavirus e suas vacians em nada servem para o atual. Cada um e um. Entao a tua afirmação e falha diante de fatos e dados atuais sobre a atual pandemia.",Neutro
